"gene" "pval" "padj" "logfc" "method"
"Gpr37l1" "Gpr37l1" 0.153664553196874 0.359063258142967 0 "monocle"
"Rnpep" "Rnpep" 0.619176503722545 0.800355358145142 0 "monocle"
"Timm17a" "Timm17a" 0.0956700889620248 0.265713208754768 0 "monocle"
"Shisa4" "Shisa4" 0.619074501324604 0.800355358145142 0 "monocle"
"Ipo9" "Ipo9" 0.73713683335855 0.873867227330227 0 "monocle"
"Nav1" "Nav1" 3.56032318157937e-10 1.42691388294136e-08 0 "monocle"
"Csrp1" "Csrp1" 0.431105150523982 0.663264763926242 0 "monocle"
"Phlda3" "Phlda3" 0.00945140166306827 0.0504496692937885 0 "monocle"
"Tmem9" "Tmem9" 0.222383466533742 0.453532892283441 0 "monocle"
"Kif21b" "Kif21b" 0.296163802838104 0.534510470832846 0 "monocle"
"Camsap2" "Camsap2" 0.0421587145038417 0.1531375280256 0 "monocle"
"Zfp281" "Zfp281" 0.471344236949625 0.695538467381193 0 "monocle"
"Nek7" "Nek7" 0.363998510791016 0.602716068210209 0 "monocle"
"2310009B15Rik" "2310009B15Rik" 0.890782889958452 0.953233361062341 0 "monocle"
"Zbtb41" "Zbtb41" 0.800403201789532 0.906703143372227 0 "monocle"
"Cdc73" "Cdc73" 0.205073099752396 0.429796791593249 0 "monocle"
"B3galt2" "B3galt2" 0.828941172435868 0.92143742294988 0 "monocle"
"Glrx2" "Glrx2" 0.647961100685958 0.819258536538784 0 "monocle"
"Trove2" "Trove2" 0.0345428737135664 0.133159901139777 0 "monocle"
"Uchl5" "Uchl5" 0.396494389038026 0.635036205643458 0 "monocle"
"Rgs2" "Rgs2" 0.0610368977151949 0.197866563130957 0 "monocle"
"Brinp3" "Brinp3" 0.965688164538569 0.986591696439717 0 "monocle"
"BC003331" "BC003331" 0.433762993357161 0.664680930437924 0 "monocle"
"Tpr" "Tpr" 1.1930093718876e-10 5.31593120119355e-09 0 "monocle"
"Ivns1abp" "Ivns1abp" 0.001171385153986 0.00986966868582932 0 "monocle"
"Rnf2" "Rnf2" 0.105868610944827 0.28403705887645 0 "monocle"
"1700025G04Rik" "1700025G04Rik" 0.824407678849494 0.919511922895875 0 "monocle"
"Tsen15" "Tsen15" 0.603712222094527 0.792234768352107 0 "monocle"
"Arpc5" "Arpc5" 8.65898054011853e-10 3.21862831061194e-08 0 "monocle"
"Smg7" "Smg7" 0.000319458056599149 0.00333594191854774 0 "monocle"
"Nmnat2" "Nmnat2" 0.0990049255195175 0.272235084582989 0 "monocle"
