"","gene","Pr..Chisq.","fdr","logfc"
"82","2410002F23Rik",0.30510319855211,0.680654176877813,0.0514692256623227
"83","2410004B18Rik",0.336767055418511,0.709480036736494,-0.0202932717375386
"84","2410015M20Rik",0.0629161619707661,0.350707494932615,-0.354654176740671
"85","2410018L13Rik",0.0998409113404247,0.433631867950348,-0.0246997432986921
"86","2410131K14Rik",0.705431204695736,0.910548751981955,-0.00486309575367477
"87","2510002D24Rik",0.12393160316466,0.475955739348647,-0.0244844753037645
"88","2510009E07Rik",0.804283457314621,0.942901058748858,-0.0246489912359129
"89","2510039O18Rik",0.479296042105521,0.80222112530932,0.0266847503150122
"90","2510046G10Rik",0.547092884367769,0.832512503620671,-0.00123266550470694
"91","2610001J05Rik",0.297996880006528,0.675331489871488,0.119329472999257
"92","2610002M06Rik",0.839283001499408,0.951136585278535,0.010875293909025
"93","2610301B20Rik",0.385517930473937,0.748094572144988,-0.00373840515453301
"94","2610507B11Rik",0.374113865995215,0.741683721281659,-0.0271518296750104
"95","2610524H06Rik",0.767013691971184,0.930189623385445,0.0259685055567166
"96","2700029M09Rik",0.448259012003095,0.787417125015972,-0.0798046384546928
"97","2700060E02Rik",0.02652799311833,0.220779376601972,-0.253673069343693
"98","2700062C07Rik",0.482272610743786,0.804062187147126,-0.0421778587660535
"99","2700081O15Rik",0.211988694161487,0.589003443808871,-0.0533734027950828
"100","2700094K13Rik",0.011427020489762,0.12592541473664,-0.372005668335542
"101","2810001G20Rik",0.389535619320864,0.750869609125615,-0.00483589175514451
"102","2810004N23Rik",0.0351455879283582,0.259194908101885,-0.0897496409734384
"103","2810006K23Rik",0.0309737519263947,0.240482355324627,-0.0380036578966559
"104","2810032G03Rik",0.183089989824062,0.557270932116173,0.0244571198455552
"105","2810417H13Rik",0.0348543183284361,0.258044251484211,-0.090590413652114
"106","2810428I15Rik",0.324068796944686,0.69815438070236,-0.186025246267453
"107","2810459M11Rik",0.61131543281768,0.867400497435529,0.00762869660167503
"108","2900009J06Rik",0.0853877949692873,0.406940725311744,-0.0398123478726898
"109","2900011O08Rik",0.807573177294768,0.943110853640349,0.0312664419522355
"110","2900052N01Rik",0.164633544421067,0.534667744534509,-0.00334057920273521
"111","2900055J20Rik",0.297335192251797,0.674812612848589,0.0281156694747162
"112","2900076A07Rik",0.0496721713802865,0.310678428493614,0.0458171918610811
